target_percentage,current_percentage,iteration,species,select_set,expand_set,envelope,fbindex_ux,fbindex_uy,fbindex_uz,fbindex_interaction,fbindex_result_num,fbindex_final_cost,fbindex_result
0.001,0.001001346302508,500,electrons,"('ux',)",['ux'],"{'ux': [1.1480396314539537e-09, 1.9044062076530524e-09]}",0.4260902404785156,0.0,0.0,0.0,0,0.4260902404785156,41132.0
0.001,0.0009978684831703,500,electrons,"('ux',)",['ux'],"{'ux': [1.3568886240249069e-05, 1.4348417702891814e-05]}",0.5597958564758301,0.0,0.0,0.0,0,0.5597958564758301,0.0
0.001,0.0009955016338988,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.0035157754311341263, 0.005262425916797099], 'uy': [0.002485966517998985, 0.004116601661229895]}",0.3292820453643799,0.38398265838623047,0.0,0.16406655311584473,0,0.8773312568664551,39172.0
0.001,0.0009953567247597,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-6.725478004117887e-06, -8.705054150276283e-07], 'uy': [0.0016522002581947544, 0.004665110182605113]}",0.6041245460510254,0.41613316535949707,0.0,0.3587954044342041,0,1.3790531158447266,40246.0
0.001,0.0010039305154881,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.0010483433474439091, 0.0012494512949246088], 'uy': [0.0004644622481257889, 0.0006725476655218123]}",0.31095170974731445,0.5556297302246094,0.0,0.2146596908569336,0,1.0812411308288574,40659.0
0.001,0.0010077947591967,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.00012930577361741435, 0.000204260779727445], 'uy': [0.0011438566550645885, 0.0016039366287027954]}",0.5362210273742676,0.3859364986419678,0.0,0.27759313583374023,0,1.1997506618499756,38227.0
0.001,0.0009961295735014,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [6.104142125522879e-05, 6.94211494678967e-05], 'uy': [-0.001369743467975567, -0.0005249159853632889]}",0.4611024856567383,0.5705652236938477,0.0,0.3902430534362793,0,1.4219107627868652,38681.0
0.001,0.0009994383321769,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0006525055106451695, -0.00047843216788112614], 'uy': [0.000777109555707738, 0.0009055285314836242]}",0.48732995986938477,0.4521150588989258,0.0,0.15996432304382324,0,1.0994093418121338,39077.0
0.001,0.0010033991819782,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.0007131635361283216, -0.0005765532764232613], 'uy': [0.00058691133549895, 0.0006699594315190174]}",0.42948293685913086,0.43143343925476074,0.0,0.14151406288146973,0,1.0024304389953613,33148.0
0.001,0.0010002353324418,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.00037927623805018845, 0.0005402011548036286], 'uy': [0.0005326907822393676, 0.0006186035065306112]}",0.41198015213012695,0.5038893222808838,0.0,0.16287446022033691,0,1.0787439346313477,38325.0
0.001,0.0009953084217134,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [6.034558685503917e-06, 2.898181001881637e-05], 'uy': [-0.0034681184674989524, -0.0026359068837535494]}",0.5248191356658936,0.3942863941192627,0.0,0.18992948532104492,0,1.1090350151062012,39831.0
